District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Suryapet,Mothey,16-Jul-21,0.0,25.0,32.4,80.3,100.0,0.0,7.4
Suryapet,Mothey,17-Jul-21,0.0,25.1,34.2,71.0,100.0,0.0,7.7
Suryapet,Mothey,18-Jul-21,3.3,25.9,36.3,63.0,100.0,0.0,5.5
Suryapet,Mothey,19-Jul-21,4.7,25.1,33.8,84.9,100.0,0.0,4.2
Suryapet,Mothey,20-Jul-21,0.0,25.4,34.1,70.1,100.0,0.0,8.7
Suryapet,Mothey,21-Jul-21,5.1,23.7,32.9,70.2,100.0,0.0,8.7
Suryapet,Mothey,22-Jul-21,56.8,23.0,25.8,93.5,100.0,0.0,5.4
Suryapet,Mothey,23-Jul-21,75.1,23.5,26.0,93.2,100.0,0.0,10.2
Suryapet,Mothey,24-Jul-21,20.7,22.2,32.8,79.3,100.0,0.0,10.8
Suryapet,Mothey,25-Jul-21,0.0,26.4,33.3,68.6,100.0,0.0,10.8
Suryapet,Mothey,26-Jul-21,6.6,25.9,34.3,62.9,97.9,0.0,10.5
Suryapet,Mothey,27-Jul-21,3.8,26.3,33.8,63.4,93.6,0.0,8.4
Suryapet,Mothey,28-Jul-21,0.0,26.1,33.3,58.1,85.8,0.0,10.7
Suryapet,Mothey,29-Jul-21,0.0,27.1,33.3,58.1,81.5,0.0,11.3
Suryapet,Mothey,30-Jul-21,0.0,26.2,32.3,65.8,88.1,0.0,9.4
Suryapet,Mothey,31-Jul-21,0.0,26.8,33.8,58.6,87.5,0.0,8.2
Suryapet,Munagala,01-Jul-21,22.4,24.3,38.0,41.6,95.3,0.0,15.1
Suryapet,Munagala,02-Jul-21,30.1,23.6,33.5,70.4,97.2,0.0,13.9
Suryapet,Munagala,03-Jul-21,1.4,24.5,28.5,91.5,97.7,0.0,4.8
Suryapet,Munagala,04-Jul-21,0.0,26.3,36.0,49.8,86.8,0.0,8.6
Suryapet,Munagala,05-Jul-21,0.0,26.3,38.1,42.4,85.9,0.0,7.0
Suryapet,Munagala,06-Jul-21,0.0,26.2,35.5,53.8,90.3,0.0,8.4
Suryapet,Munagala,07-Jul-21,0.0,26.8,36.8,48.2,88.6,0.0,9.5
Suryapet,Munagala,08-Jul-21,66.0,23.9,38.2,42.2,97.2,0.0,11.6
Suryapet,Munagala,09-Jul-21,0.0,26.2,32.1,76.4,95.6,0.0,6.4
Suryapet,Munagala,10-Jul-21,4.9,25.6,33.7,63.6,97.6,0.0,10.9
Suryapet,Munagala,11-Jul-21,10.0,24.5,33.9,61.8,97.6,0.0,8.4
Suryapet,Munagala,12-Jul-21,3.8,25.3,29.4,86.2,97.1,0.0,6.9
Suryapet,Munagala,13-Jul-21,11.5,24.2,31.8,80.3,97.7,0.0,9.0
Suryapet,Munagala,14-Jul-21,21.5,24.1,30.7,80.9,98.1,0.0,11.1
Suryapet,Munagala,15-Jul-21,7.0,24.5,29.6,83.0,97.2,0.0,7.7
Suryapet,Munagala,16-Jul-21,0.0,24.7,32.7,59.9,97.2,0.0,5.9
Suryapet,Munagala,17-Jul-21,0.0,24.9,35.2,54.8,95.2,0.0,8.2
Suryapet,Munagala,18-Jul-21,0.0,26.0,35.5,57.1,96.2,0.0,6.8
Suryapet,Munagala,19-Jul-21,10.5,24.7,33.4,74.2,97.6,0.0,6.6
Suryapet,Munagala,20-Jul-21,0.0,26.0,35.1,58.5,81.8,3.1,9.0
Suryapet,Munagala,21-Jul-21,13.7,23.9,33.1,57.1,97.2,1.4,13.1
Suryapet,Munagala,22-Jul-21,82.2,22.9,25.6,96.7,98.6,1.9,12.9
Suryapet,Munagala,23-Jul-21,53.0,23.4,25.0,93.0,98.1,0.7,11.8
Suryapet,Munagala,24-Jul-21,9.4,23.0,33.5,62.7,96.7,0.0,7.6
Suryapet,Munagala,25-Jul-21,0.0,26.3,35.0,55.3,84.9,0.0,9.8
Suryapet,Munagala,26-Jul-21,3.5,26.2,35.0,54.3,95.6,0.0,7.9
Suryapet,Munagala,27-Jul-21,0.0,26.7,35.2,52.9,77.5,0.0,9.5
Suryapet,Munagala,28-Jul-21,0.0,25.9,35.1,51.0,75.1,0.9,9.3
Suryapet,Munagala,29-Jul-21,0.0,27.3,34.2,51.0,70.0,0.0,8.8
Suryapet,Munagala,30-Jul-21,0.0,26.3,33.0,53.9,77.9,0.0,11.9
Suryapet,Munagala,31-Jul-21,0.0,27.1,34.6,49.9,74.7,0.0,9.3
Suryapet,Nadigudem,01-Jul-21,11.8,24.4,36.7,54.2,94.4,0.0,2.3
Suryapet,Nadigudem,02-Jul-21,52.6,23.4,32.4,71.3,97.3,0.0,4.2
Suryapet,Nadigudem,03-Jul-21,1.8,24.1,28.4,89.1,97.3,0.0,1.3
Suryapet,Nadigudem,04-Jul-21,0.0,26.2,33.8,59.0,91.2,0.0,2.2
Suryapet,Nadigudem,05-Jul-21,0.0,26.0,36.2,53.6,92.6,0.0,3.5
Suryapet,Nadigudem,06-Jul-21,0.0,26.4,35.2,61.7,93.2,0.0,2.1
Suryapet,Nadigudem,07-Jul-21,0.0,26.6,35.4,56.0,93.6,0.0,1.8
Suryapet,Nadigudem,08-Jul-21,64.2,23.0,36.7,52.8,96.8,0.0,3.9
Suryapet,Nadigudem,09-Jul-21,0.0,26.3,31.0,74.2,94.6,0.0,1.4
Suryapet,Nadigudem,10-Jul-21,6.0,25.4,33.0,68.1,96.9,0.0,1.4
Suryapet,Nadigudem,11-Jul-21,9.0,25.3,32.6,67.4,95.8,0.0,1.9
Suryapet,Nadigudem,12-Jul-21,7.5,25.7,28.8,85.6,95.4,0.0,1.7
Suryapet,Nadigudem,13-Jul-21,22.4,24.3,31.1,75.6,97.0,0.0,2.3
Suryapet,Nadigudem,14-Jul-21,47.8,24.1,29.4,79.7,97.4,0.0,3.0
Suryapet,Nadigudem,15-Jul-21,10.1,24.5,30.0,80.7,96.8,0.0,2.7
Suryapet,Nadigudem,16-Jul-21,0.0,24.5,32.0,71.2,96.4,0.0,2.5
Suryapet,Nadigudem,17-Jul-21,0.0,24.8,32.8,69.0,95.2,0.1,2.5
Suryapet,Nadigudem,18-Jul-21,0.6,25.9,33.7,66.8,96.4,0.0,1.9
Suryapet,Nadigudem,19-Jul-21,32.1,24.5,32.9,74.9,97.1,0.0,1.9
Suryapet,Nadigudem,20-Jul-21,0.0,26.1,32.9,67.7,87.2,0.2,3.0
Suryapet,Nadigudem,21-Jul-21,19.9,23.5,32.4,65.0,95.5,0.6,3.7
Suryapet,Nadigudem,22-Jul-21,109.0,22.8,25.8,93.5,98.3,0.5,3.8
Suryapet,Nadigudem,23-Jul-21,86.0,23.5,26.0,89.1,98.4,0.2,3.2
Suryapet,Nadigudem,24-Jul-21,30.0,23.0,32.8,71.0,95.7,0.0,3.6
Suryapet,Nadigudem,25-Jul-21,0.0,26.6,33.0,65.1,86.6,0.1,2.6
Suryapet,Nadigudem,26-Jul-21,11.9,25.2,33.2,63.8,95.6,0.0,3.1
Suryapet,Nadigudem,27-Jul-21,0.0,26.8,33.6,62.7,81.3,0.1,4.1
Suryapet,Nadigudem,28-Jul-21,0.0,26.0,32.8,61.6,82.4,0.0,3.9
Suryapet,Nadigudem,29-Jul-21,0.0,27.0,32.9,62.2,76.4,0.2,3.9
Suryapet,Nadigudem,30-Jul-21,0.0,26.4,32.1,65.7,86.1,0.0,2.5
Suryapet,Nadigudem,31-Jul-21,0.0,26.9,33.1,56.6,81.0,0.1,2.7
Suryapet,Nagaram,01-Jul-21,0.0,24.8,36.3,44.4,88.0,0.1,1.7
Suryapet,Nagaram,02-Jul-21,28.6,22.8,32.7,55.7,100.0,0.0,16.4
Suryapet,Nagaram,03-Jul-21,0.0,24.4,29.4,72.5,100.0,0.0,5.4
Suryapet,Nagaram,04-Jul-21,0.0,25.2,35.5,57.1,100.0,0.0,2.4
Suryapet,Nagaram,05-Jul-21,0.0,26.3,36.9,47.0,80.0,0.1,2.4
Suryapet,Nagaram,06-Jul-21,0.0,26.2,35.7,52.8,90.1,0.0,65.1
Suryapet,Nagaram,07-Jul-21,0.0,27.0,35.8,54.6,93.5,0.0,18.9
Suryapet,Nagaram,08-Jul-21,0.0,25.1,38.3,50.2,93.0,0.0,65.1
Suryapet,Nagaram,09-Jul-21,0.0,26.2,32.3,67.3,92.5,0.0,22.6
Suryapet,Nagaram,10-Jul-21,5.8,24.7,34.0,59.8,95.8,0.0,42.5
Suryapet,Nagaram,11-Jul-21,1.8,26.0,32.4,69.2,93.2,0.0,65.1
Suryapet,Nagaram,12-Jul-21,84.8,24.5,28.8,86.1,96.3,0.0,65.1
Suryapet,Nagaram,13-Jul-21,18.0,23.8,31.4,80.1,96.5,0.0,65.1
Suryapet,Nagaram,14-Jul-21,7.3,21.9,29.7,76.9,93.9,0.0,65.1
Suryapet,Nagaram,15-Jul-21,10.5,23.1,30.1,79.8,97.1,0.0,65.1
Suryapet,Nagaram,16-Jul-21,7.8,24.4,32.1,71.8,96.1,0.0,65.1
Suryapet,Nagaram,17-Jul-21,2.5,25.2,32.7,50.0,95.6,0.0,64.6
Suryapet,Nagaram,18-Jul-21,0.0,25.9,34.9,64.1,95.2,0.0,59.1
Suryapet,Nagaram,19-Jul-21,0.0,25.3,32.6,74.4,93.3,0.0,52.8
Suryapet,Nagaram,20-Jul-21,0.0,25.7,33.0,68.2,88.8,0.0,65.1
Suryapet,Nagaram,21-Jul-21,9.0,23.6,31.8,67.9,95.3,0.0,65.1
Suryapet,Nagaram,22-Jul-21,48.8,22.7,26.5,88.6,97.4,0.0,65.1
Suryapet,Nagaram,23-Jul-21,42.8,23.6,26.6,86.0,97.8,0.0,40.2
Suryapet,Nagaram,24-Jul-21,18.3,22.2,32.2,74.3,96.5,0.0,26.6
Suryapet,Nagaram,25-Jul-21,0.0,25.3,34.3,55.8,91.4,0.0,59.7
Suryapet,Nagaram,26-Jul-21,0.0,25.7,34.6,49.1,87.6,0.0,61.0
Suryapet,Nagaram,27-Jul-21,0.0,25.6,34.6,50.8,82.6,0.0,14.9
Suryapet,Nagaram,28-Jul-21,0.0,25.3,34.4,44.7,79.4,0.0,65.1
Suryapet,Nagaram,29-Jul-21,0.0,25.6,34.0,46.9,76.5,0.0,65.1
Suryapet,Nagaram,30-Jul-21,0.0,25.5,32.0,56.3,81.8,0.0,55.0
Suryapet,Nagaram,31-Jul-21,0.0,26.1,33.5,49.1,79.2,0.0,14.5
Suryapet,Neredcherla,01-Jul-21,0.0,25.1,36.7,52.6,100.0,0.0,0.0
Suryapet,Neredcherla,02-Jul-21,17.1,23.2,33.5,63.5,100.0,0.0,0.9
Suryapet,Neredcherla,03-Jul-21,4.7,23.2,29.4,79.5,100.0,0.0,0.9
Suryapet,Neredcherla,04-Jul-21,0.0,25.7,34.0,57.9,100.0,0.0,5.0
Suryapet,Neredcherla,05-Jul-21,0.0,26.6,36.3,50.9,100.0,0.0,0.1
Suryapet,Neredcherla,06-Jul-21,0.0,25.5,35.3,58.9,100.0,0.0,4.6
Suryapet,Neredcherla,07-Jul-21,0.0,26.6,35.1,55.0,100.0,0.0,0.2
Suryapet,Neredcherla,08-Jul-21,23.5,23.2,37.4,36.9,99.7,0.0,0.9
Suryapet,Neredcherla,09-Jul-21,0.0,26.0,31.3,70.9,95.8,0.0,0.0
Suryapet,Neredcherla,10-Jul-21,0.0,26.2,33.5,61.4,92.2,0.0,0.0
Suryapet,Neredcherla,11-Jul-21,1.9,23.2,33.2,61.2,95.6,0.0,0.9
Suryapet,Neredcherla,12-Jul-21,2.0,23.2,28.4,74.7,96.5,0.0,0.9
Suryapet,Neredcherla,13-Jul-21,11.5,24.6,31.0,71.7,97.6,0.0,0.9
Suryapet,Neredcherla,14-Jul-21,18.0,24.2,30.0,74.5,99.9,0.0,0.9
Suryapet,Neredcherla,15-Jul-21,2.8,24.9,30.3,75.5,96.8,0.0,0.9
Suryapet,Neredcherla,16-Jul-21,3.4,24.2,33.1,65.5,98.7,0.0,0.9
Suryapet,Neredcherla,17-Jul-21,5.9,24.6,33.2,62.4,99.9,0.0,4.0
Suryapet,Neredcherla,18-Jul-21,3.0,25.7,35.4,56.5,99.1,0.0,2.1
Suryapet,Neredcherla,19-Jul-21,1.4,25.7,32.3,75.4,96.0,0.0,4.5
Suryapet,Neredcherla,20-Jul-21,0.2,26.1,32.9,64.5,85.1,0.0,3.8
Suryapet,Neredcherla,21-Jul-21,2.4,23.8,32.6,60.8,98.1,0.0,19.3
Suryapet,Neredcherla,22-Jul-21,50.7,22.7,25.9,94.5,100.0,0.0,0.1
Suryapet,Neredcherla,23-Jul-21,23.7,23.2,25.7,72.7,100.0,0.0,0.1
Suryapet,Neredcherla,24-Jul-21,0.5,24.2,32.0,67.6,94.9,0.0,21.9
Suryapet,Neredcherla,25-Jul-21,0.0,26.5,33.3,62.2,85.9,0.0,7.1
Suryapet,Neredcherla,26-Jul-21,1.0,26.8,34.8,57.1,84.8,0.0,0.0
Suryapet,Neredcherla,27-Jul-21,0.0,26.8,34.2,56.2,80.4,0.0,2.0
Suryapet,Neredcherla,28-Jul-21,0.0,26.0,33.7,52.8,80.5,0.0,0.0
Suryapet,Neredcherla,29-Jul-21,0.0,27.1,33.6,54.5,77.5,0.0,4.5
Suryapet,Neredcherla,30-Jul-21,0.0,26.2,32.2,60.9,82.1,0.0,4.0
Suryapet,Neredcherla,31-Jul-21,0.5,27.0,33.1,54.2,81.1,0.0,6.7
Suryapet,Noothankal,01-Jul-21,0.0,24.7,36.8,45.5,96.5,0.0,0.2
Suryapet,Noothankal,02-Jul-21,26.5,22.9,32.3,70.2,99.9,0.0,1.0
Suryapet,Noothankal,03-Jul-21,0.0,23.9,28.1,99.0,100.0,0.0,0.4
Suryapet,Noothankal,04-Jul-21,0.0,26.4,34.0,54.6,95.6,0.0,0.2
Suryapet,Noothankal,05-Jul-21,0.0,26.0,36.0,52.4,79.4,0.1,0.6
Suryapet,Noothankal,06-Jul-21,0.0,26.1,34.4,54.8,94.2,0.0,0.4
Suryapet,Noothankal,07-Jul-21,1.8,26.5,35.3,52.7,97.5,0.0,1.9
Suryapet,Noothankal,08-Jul-21,9.8,24.1,36.3,45.1,97.6,0.0,0.3
Suryapet,Noothankal,09-Jul-21,0.0,25.9,30.8,79.6,97.9,0.0,2.8
Suryapet,Noothankal,10-Jul-21,0.0,25.7,32.9,62.3,97.9,0.0,1.8
Suryapet,Noothankal,11-Jul-21,1.3,25.9,32.6,68.5,97.7,0.0,0.1
Suryapet,Noothankal,12-Jul-21,44.6,24.9,28.1,78.1,98.6,0.0,1.5
Suryapet,Noothankal,13-Jul-21,16.8,24.1,31.1,88.0,98.9,0.0,3.5
Suryapet,Noothankal,14-Jul-21,9.0,24.3,28.7,92.5,98.9,0.0,3.2
Suryapet,Noothankal,15-Jul-21,33.0,24.1,30.4,86.7,99.1,0.0,0.2
Suryapet,Noothankal,16-Jul-21,0.4,24.5,32.0,79.7,98.4,0.0,1.0
Suryapet,Noothankal,17-Jul-21,0.0,25.2,33.0,72.0,98.1,0.0,1.8
Suryapet,Noothankal,18-Jul-21,0.0,26.0,33.7,56.7,98.1,0.0,2.0
Suryapet,Noothankal,19-Jul-21,0.9,25.3,32.4,83.1,100.0,0.0,2.1
Suryapet,Noothankal,20-Jul-21,0.0,25.9,32.5,75.5,94.1,0.0,2.9
Suryapet,Noothankal,21-Jul-21,5.6,23.8,31.1,77.3,97.7,0.0,0.6
Suryapet,Noothankal,22-Jul-21,45.6,22.9,25.8,97.4,99.8,0.0,2.6
Suryapet,Noothankal,23-Jul-21,31.8,23.8,26.1,97.4,100.0,0.0,0.5
Suryapet,Noothankal,24-Jul-21,9.8,22.7,32.0,81.7,99.1,0.0,0.3
Suryapet,Noothankal,25-Jul-21,0.0,25.6,32.6,72.7,95.5,0.0,5.1
Suryapet,Noothankal,26-Jul-21,0.0,26.3,32.9,60.4,89.5,0.0,8.6
Suryapet,Noothankal,27-Jul-21,0.0,26.4,32.8,59.3,83.6,0.0,6.4
Suryapet,Noothankal,28-Jul-21,0.0,26.2,32.6,55.8,76.1,0.0,0.2
Suryapet,Noothankal,29-Jul-21,0.0,26.7,32.9,55.7,77.1,0.0,0.8
Suryapet,Noothankal,30-Jul-21,0.0,26.0,30.9,62.2,80.2,0.0,9.1
Suryapet,Noothankal,31-Jul-21,0.0,26.9,32.7,56.8,74.9,0.0,0.3
Suryapet,Palakeedu,01-Jul-21,0.0,25.6,38.7,47.6,100.0,0.0,1.1
Suryapet,Palakeedu,02-Jul-21,26.0,23.5,34.0,70.3,100.0,0.0,0.9
Suryapet,Palakeedu,03-Jul-21,3.8,24.4,30.1,67.6,98.8,0.0,0.3
Suryapet,Palakeedu,04-Jul-21,0.0,25.5,35.6,63.0,100.0,0.0,1.0
Suryapet,Palakeedu,05-Jul-21,0.5,26.0,37.3,48.7,100.0,0.0,1.7
Suryapet,Palakeedu,06-Jul-21,0.0,25.2,37.1,64.9,100.0,0.0,1.8
Suryapet,Palakeedu,07-Jul-21,0.0,26.2,36.5,52.5,100.0,0.0,1.5
Suryapet,Palakeedu,08-Jul-21,1.0,24.5,37.9,50.3,100.0,0.0,6.6
Suryapet,Palakeedu,09-Jul-21,0.0,25.7,32.5,81.4,100.0,0.0,0.6
Suryapet,Palakeedu,10-Jul-21,0.5,25.8,32.9,73.7,100.0,0.0,4.7
Suryapet,Palakeedu,11-Jul-21,2.3,25.2,34.2,67.7,100.0,0.0,0.4
Suryapet,Palakeedu,12-Jul-21,1.5,26.0,28.8,66.9,95.1,0.0,1.4
Suryapet,Palakeedu,13-Jul-21,7.8,25.2,31.8,72.5,100.0,0.0,2.1
Suryapet,Palakeedu,14-Jul-21,9.0,24.6,31.0,92.5,100.0,0.0,1.9
Suryapet,Palakeedu,15-Jul-21,0.8,24.9,30.4,93.0,100.0,0.0,8.0
Suryapet,Palakeedu,16-Jul-21,7.3,24.4,33.5,78.3,100.0,0.0,6.4
Suryapet,Palakeedu,17-Jul-21,1.0,24.6,34.2,69.5,100.0,0.0,12.1
Suryapet,Palakeedu,18-Jul-21,17.0,26.0,35.8,58.3,100.0,0.0,6.8
Suryapet,Palakeedu,19-Jul-21,1.5,25.2,31.6,98.6,100.0,0.0,0.4
Suryapet,Palakeedu,20-Jul-21,0.0,25.5,34.6,70.3,100.0,0.0,6.1
Suryapet,Palakeedu,21-Jul-21,1.5,24.0,32.6,68.9,100.0,0.0,8.1
Suryapet,Palakeedu,22-Jul-21,53.5,23.0,26.2,92.7,99.1,0.0,0.1
Suryapet,Palakeedu,23-Jul-21,18.8,23.5,25.7,82.9,99.1,0.0,1.3
Suryapet,Palakeedu,24-Jul-21,0.0,24.0,33.1,85.5,100.0,0.0,8.3
Suryapet,Palakeedu,25-Jul-21,0.0,25.9,34.0,70.3,100.0,0.0,3.5
Suryapet,Palakeedu,26-Jul-21,6.8,26.2,35.5,63.0,100.0,0.0,2.0
Suryapet,Palakeedu,27-Jul-21,0.0,26.5,34.9,63.9,98.7,0.0,1.7
Suryapet,Palakeedu,28-Jul-21,0.0,25.7,34.7,55.5,88.7,0.0,1.4
Suryapet,Palakeedu,29-Jul-21,0.8,26.2,33.4,63.0,94.5,0.0,1.6
Suryapet,Palakeedu,30-Jul-21,0.0,26.6,32.8,65.7,89.6,0.0,0.8
Suryapet,Palakeedu,31-Jul-21,0.0,27.5,34.1,60.6,81.4,0.2,1.5
Suryapet,Penpahad,01-Jul-21,0.0,24.5,35.9,43.7,92.1,0.0,17.9
Suryapet,Penpahad,02-Jul-21,34.7,23.2,32.4,58.1,99.7,0.0,13.8
Suryapet,Penpahad,03-Jul-21,2.6,24.3,28.4,86.2,99.3,0.0,6.4
Suryapet,Penpahad,04-Jul-21,0.4,25.7,33.9,52.4,99.3,0.0,10.2
Suryapet,Penpahad,05-Jul-21,9.0,24.5,35.7,42.5,99.7,0.0,7.8
Suryapet,Penpahad,06-Jul-21,0.0,25.3,34.8,57.0,97.5,0.0,7.2
Suryapet,Penpahad,07-Jul-21,0.0,26.1,34.8,46.0,97.0,0.0,13.0
Suryapet,Penpahad,08-Jul-21,23.2,23.8,37.3,45.2,98.8,0.0,12.6
Suryapet,Penpahad,09-Jul-21,0.0,26.0,30.8,71.3,98.8,0.0,7.9
Suryapet,Penpahad,10-Jul-21,1.6,25.2,32.5,64.5,99.7,0.0,5.6
Suryapet,Penpahad,11-Jul-21,18.1,24.3,32.7,64.0,99.7,0.0,6.2
Suryapet,Penpahad,12-Jul-21,17.4,25.2,28.5,88.4,99.3,0.0,6.2
Suryapet,Penpahad,13-Jul-21,8.1,24.1,30.5,76.6,94.7,0.0,7.9
Suryapet,Penpahad,14-Jul-21,24.6,23.9,29.5,76.4,99.7,0.0,11.7
Suryapet,Penpahad,15-Jul-21,3.9,24.1,30.0,76.4,95.6,0.0,9.9
Suryapet,Penpahad,16-Jul-21,2.3,24.2,33.0,65.4,99.3,0.0,7.7
Suryapet,Penpahad,17-Jul-21,3.3,24.6,33.0,62.2,99.3,0.0,10.2
Suryapet,Penpahad,18-Jul-21,1.0,25.6,34.0,62.2,98.8,0.0,6.4
Suryapet,Penpahad,19-Jul-21,2.3,25.2,31.7,78.9,98.8,0.0,8.2
Suryapet,Penpahad,20-Jul-21,0.0,25.6,32.9,63.6,88.3,0.0,12.1
Suryapet,Penpahad,21-Jul-21,7.5,23.7,32.1,63.6,99.3,0.0,15.6
Suryapet,Penpahad,22-Jul-21,73.1,22.7,26.0,94.1,100.0,0.0,9.1
Suryapet,Penpahad,23-Jul-21,38.1,23.5,25.1,88.3,100.0,0.0,11.8
Suryapet,Penpahad,24-Jul-21,4.7,23.0,32.3,68.2,100.0,0.0,11.0
Suryapet,Penpahad,25-Jul-21,0.0,26.0,32.9,62.7,88.2,0.0,10.2
Suryapet,Penpahad,26-Jul-21,0.9,25.8,32.9,62.2,98.8,0.0,12.1
Suryapet,Penpahad,27-Jul-21,0.0,26.1,32.9,57.6,84.4,0.0,15.4
Suryapet,Penpahad,28-Jul-21,0.0,25.2,32.6,56.6,85.7,0.0,10.2
Suryapet,Penpahad,29-Jul-21,0.0,26.4,32.8,56.6,81.0,0.0,13.9
Suryapet,Penpahad,30-Jul-21,0.0,26.0,31.9,57.6,87.8,0.0,13.2
Suryapet,Penpahad,31-Jul-21,0.0,26.6,32.9,54.0,83.1,0.0,12.6
Suryapet,Suryapet,01-Jul-21,6.7,24.5,36.9,44.3,93.7,0.0,13.5
Suryapet,Suryapet,02-Jul-21,16.3,22.9,32.9,57.4,100.0,0.0,11.9
Suryapet,Suryapet,03-Jul-21,1.9,24.1,28.2,87.6,100.0,0.0,8.4
Suryapet,Suryapet,04-Jul-21,0.0,25.4,35.1,50.7,97.3,0.0,11.1
Suryapet,Suryapet,05-Jul-21,0.0,25.3,37.4,44.7,100.0,0.0,13.3
Suryapet,Suryapet,06-Jul-21,0.0,25.8,36.1,47.3,93.6,0.0,12.3
Suryapet,Suryapet,07-Jul-21,2.8,26.0,36.1,46.7,100.0,0.0,10.1
Suryapet,Suryapet,08-Jul-21,32.1,23.7,38.7,38.5,100.0,0.0,13.3
Suryapet,Suryapet,09-Jul-21,0.0,25.8,32.2,73.5,100.0,0.0,9.7
Suryapet,Suryapet,10-Jul-21,1.0,25.1,33.6,52.4,100.0,0.0,7.3
Suryapet,Suryapet,11-Jul-21,3.6,24.7,32.6,72.8,100.0,0.0,7.0
Suryapet,Suryapet,12-Jul-21,12.7,25.1,28.2,88.1,100.0,0.0,8.4
Suryapet,Suryapet,13-Jul-21,5.3,23.9,31.3,76.8,100.0,0.0,7.4
Suryapet,Suryapet,14-Jul-21,21.3,23.2,29.7,79.5,100.0,0.0,12.8
Suryapet,Suryapet,15-Jul-21,35.2,23.9,30.7,79.5,100.0,0.0,12.9
Suryapet,Suryapet,16-Jul-21,2.7,24.2,32.3,71.3,100.0,0.0,10.4
Suryapet,Suryapet,17-Jul-21,2.6,24.7,33.4,59.9,100.0,0.0,13.7
Suryapet,Suryapet,18-Jul-21,14.9,25.9,34.8,56.8,100.0,0.0,8.3
Suryapet,Suryapet,19-Jul-21,0.5,25.0,32.1,78.0,100.0,0.0,11.8
Suryapet,Suryapet,20-Jul-21,0.3,26.0,33.8,60.2,88.5,0.0,14.5
Suryapet,Suryapet,21-Jul-21,8.2,23.6,32.5,59.4,100.0,0.0,18.4
Suryapet,Suryapet,22-Jul-21,65.9,22.8,26.0,93.8,98.8,0.0,6.8
Suryapet,Suryapet,23-Jul-21,41.7,23.5,25.6,89.9,100.0,0.0,12.1
Suryapet,Suryapet,24-Jul-21,19.9,22.8,32.4,74.1,100.0,0.0,13.8
Suryapet,Suryapet,25-Jul-21,0.0,25.6,33.6,57.9,91.3,0.0,12.1
Suryapet,Suryapet,26-Jul-21,5.5,25.4,34.6,56.5,100.0,0.0,16.2
Suryapet,Suryapet,27-Jul-21,0.6,26.2,33.9,55.6,86.6,0.0,16.4
Suryapet,Suryapet,28-Jul-21,0.0,25.9,33.9,52.5,83.7,0.0,12.5
Suryapet,Suryapet,29-Jul-21,0.2,26.8,32.9,53.4,80.1,0.0,13.3
Suryapet,Suryapet,30-Jul-21,0.0,26.1,31.8,56.9,85.4,0.0,14.7
Suryapet,Suryapet,31-Jul-21,0.0,27.0,33.2,53.7,82.1,0.0,15.4
Suryapet,Thirumalagiri,01-Jul-21,15.6,25.2,36.8,52.5,92.6,0.0,14.6
Suryapet,Thirumalagiri,02-Jul-21,29.4,23.4,32.4,77.5,98.4,0.0,19.0
Suryapet,Thirumalagiri,03-Jul-21,0.0,24.7,30.0,94.2,100.0,0.0,5.4
Suryapet,Thirumalagiri,04-Jul-21,0.3,26.3,36.3,61.4,91.3,0.0,13.7
Suryapet,Thirumalagiri,05-Jul-21,0.5,26.3,36.6,50.0,82.4,0.0,10.9
Suryapet,Thirumalagiri,06-Jul-21,0.0,27.7,34.8,51.8,85.4,0.0,15.9
Suryapet,Thirumalagiri,07-Jul-21,0.0,28.5,37.3,46.2,80.8,0.0,8.1
Suryapet,Thirumalagiri,08-Jul-21,0.0,26.5,38.7,43.9,79.7,0.0,9.8
Suryapet,Thirumalagiri,09-Jul-21,0.0,27.6,32.7,57.8,79.4,0.0,8.9
Suryapet,Thirumalagiri,10-Jul-21,50.0,25.5,34.5,50.2,89.7,0.0,11.4
Suryapet,Thirumalagiri,11-Jul-21,0.3,27.6,33.0,62.0,82.0,0.0,9.9
Suryapet,Thirumalagiri,12-Jul-21,72.6,25.7,29.0,74.3,88.2,0.0,6.9
Suryapet,Thirumalagiri,13-Jul-21,32.3,24.8,31.8,67.6,88.0,0.0,9.6
Suryapet,Thirumalagiri,14-Jul-21,4.5,25.0,30.2,69.5,84.9,0.0,10.5
Suryapet,Thirumalagiri,15-Jul-21,8.1,24.8,30.1,68.5,88.5,0.0,10.8
Suryapet,Thirumalagiri,16-Jul-21,8.7,25.5,32.4,62.2,88.5,0.0,8.5
Suryapet,Thirumalagiri,17-Jul-21,0.3,26.3,33.0,61.6,86.9,0.0,7.6
Suryapet,Thirumalagiri,18-Jul-21,0.5,27.1,34.2,54.4,85.5,0.0,7.7
Suryapet,Thirumalagiri,19-Jul-21,0.0,25.6,33.6,62.2,82.1,0.2,8.1
Suryapet,Thirumalagiri,20-Jul-21,0.0,27.0,33.4,56.0,75.5,0.1,11.4
Suryapet,Thirumalagiri,21-Jul-21,9.4,24.7,32.4,58.4,86.5,0.0,15.3
Suryapet,Thirumalagiri,22-Jul-21,47.4,24.3,27.0,78.7,87.4,0.0,10.5
Suryapet,Thirumalagiri,23-Jul-21,52.7,25.0,26.6,77.6,86.9,0.0,12.7
